0,1,exists,score,recon-score,kl-score
/data/SharedData/segmentation/freesurfer_asegs/pac_15362_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15362_aseg.nii.gz,True,-4481887.0,732312.1,-5214199.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15363_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15363_aseg.nii.gz,True,-4531143.0,689459.25,-5220602.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15364_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15364_aseg.nii.gz,True,-4540406.0,679056.06,-5219462.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15366_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15366_aseg.nii.gz,True,-4464201.0,752786.75,-5216988.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15367_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15367_aseg.nii.gz,True,-4414821.0,796938.94,-5211760.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15368_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15368_aseg.nii.gz,True,-4508766.0,707908.25,-5216674.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15369_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15369_aseg.nii.gz,True,-4468224.0,751123.06,-5219347.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15370_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15370_aseg.nii.gz,True,-4584898.0,635393.06,-5220291.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15371_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15371_aseg.nii.gz,True,-4434149.5,777372.94,-5211522.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15372_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15372_aseg.nii.gz,True,-4488741.5,729616.9,-5218358.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15373_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15373_aseg.nii.gz,True,-4431188.0,783103.3,-5214291.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15376_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15376_aseg.nii.gz,True,-4264081.5,942261.2,-5206342.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15377_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15377_aseg.nii.gz,True,-4576398.5,645836.4,-5222235.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15379_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15379_aseg.nii.gz,True,-4492848.0,718638.3,-5211486.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15380_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15380_aseg.nii.gz,True,-4561745.0,659288.9,-5221034.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15381_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15381_aseg.nii.gz,True,-4484344.5,729991.2,-5214335.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15382_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15382_aseg.nii.gz,True,-4428136.0,786098.4,-5214234.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15383_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15383_aseg.nii.gz,True,-4358543.0,854961.8,-5213505.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15384_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15384_aseg.nii.gz,True,-4506191.5,713743.56,-5219935.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15386_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15386_aseg.nii.gz,True,-4573088.5,647888.6,-5220977.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15387_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15387_aseg.nii.gz,True,-4488797.0,730567.25,-5219364.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15388_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15388_aseg.nii.gz,True,-4535231.5,685189.56,-5220421.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15389_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15389_aseg.nii.gz,True,-4593521.0,626274.8,-5219796.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15390_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15390_aseg.nii.gz,True,-4507007.0,714135.0,-5221142.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15392_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15392_aseg.nii.gz,True,-4450800.0,770167.75,-5220967.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15393_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15393_aseg.nii.gz,True,-4419867.5,797858.1,-5217725.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15394_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15394_aseg.nii.gz,True,-4571458.0,646499.9,-5217958.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15395_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15395_aseg.nii.gz,True,-4422533.5,793926.1,-5216459.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15396_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15396_aseg.nii.gz,True,-4468417.5,752050.4,-5220468.0
/data/SharedData/segmentation/freesurfer_asegs/pac_15398_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15398_aseg.nii.gz,True,-4457894.0,755493.4,-5213387.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15399_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15399_aseg.nii.gz,True,-4458662.5,761883.2,-5220545.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15400_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15400_aseg.nii.gz,True,-4461521.5,756718.1,-5218239.5
/data/SharedData/segmentation/freesurfer_asegs/pac_15401_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_15401_aseg.nii.gz,True,-4513568.5,707680.0,-5221248.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2510_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2510_aseg.nii.gz,True,-4686479.0,530838.06,-5217317.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2511_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2511_aseg.nii.gz,True,-4497455.0,709461.0,-5206916.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2512_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2512_aseg.nii.gz,True,-4638814.5,575799.2,-5214613.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2513_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2513_aseg.nii.gz,True,-4637601.0,575055.8,-5212657.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2514_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2514_aseg.nii.gz,True,-4631855.5,571067.06,-5202922.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2515_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2515_aseg.nii.gz,True,-4586337.0,623024.4,-5209361.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2516_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2516_aseg.nii.gz,True,-4608551.5,598737.44,-5207289.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2517_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2517_aseg.nii.gz,True,-4642268.5,564509.5,-5206778.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2518_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2518_aseg.nii.gz,True,-4580567.5,629241.5,-5209809.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2519_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2519_aseg.nii.gz,True,-4654248.5,558829.94,-5213078.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2520_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2520_aseg.nii.gz,True,-4674427.0,537611.7,-5212038.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2521_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2521_aseg.nii.gz,True,-4705472.5,509273.8,-5214746.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2522_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2522_aseg.nii.gz,True,-4681313.0,534310.1,-5215623.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2523_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2523_aseg.nii.gz,True,-4720860.5,494358.7,-5215219.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2524_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2524_aseg.nii.gz,True,-4789650.5,430433.12,-5220083.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2525_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2525_aseg.nii.gz,True,-4717135.0,492682.62,-5209817.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2526_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2526_aseg.nii.gz,True,-4547473.0,654041.44,-5201514.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2527_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2527_aseg.nii.gz,True,-4642124.5,572678.3,-5214803.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2528_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2528_aseg.nii.gz,True,-4676771.0,541140.6,-5217911.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2529_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2529_aseg.nii.gz,True,-4417301.0,786599.25,-5203900.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2531_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2531_aseg.nii.gz,True,-4731112.0,483643.8,-5214756.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2532_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2532_aseg.nii.gz,True,-4745619.5,471707.78,-5217327.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2533_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2533_aseg.nii.gz,True,-4638819.0,579068.9,-5217888.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2534_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2534_aseg.nii.gz,True,-4681864.0,532088.0,-5213952.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2536_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2536_aseg.nii.gz,True,-4638485.0,572462.44,-5210947.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2537_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2537_aseg.nii.gz,True,-4578353.5,633140.1,-5211493.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2538_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2538_aseg.nii.gz,True,-4671902.0,542622.25,-5214524.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2539_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2539_aseg.nii.gz,True,-4763794.5,453906.72,-5217701.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2540_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2540_aseg.nii.gz,True,-4656408.5,558768.0,-5215176.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2541_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2541_aseg.nii.gz,True,-4678366.5,537722.44,-5216089.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2542_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2542_aseg.nii.gz,True,-4591191.0,619969.25,-5211160.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2543_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2543_aseg.nii.gz,True,-4666176.0,548425.9,-5214602.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2544_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2544_aseg.nii.gz,True,-4560641.0,645669.75,-5206310.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2545_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2545_aseg.nii.gz,True,-4666930.5,549510.6,-5216441.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2546_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2546_aseg.nii.gz,True,-4613092.0,602551.75,-5215644.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2548_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2548_aseg.nii.gz,True,-4632808.0,582689.2,-5215497.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2549_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2549_aseg.nii.gz,True,-4726256.0,490703.6,-5216959.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2550_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2550_aseg.nii.gz,True,-4644317.0,561052.6,-5205369.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2551_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2551_aseg.nii.gz,True,-4648129.5,558512.6,-5206642.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2552_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2552_aseg.nii.gz,True,-4648520.0,563428.8,-5211949.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2553_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2553_aseg.nii.gz,True,-4562699.5,641681.44,-5204381.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2554_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2554_aseg.nii.gz,True,-4652656.0,561611.94,-5214268.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2555_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2555_aseg.nii.gz,True,-4640702.0,572520.7,-5213222.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2557_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2557_aseg.nii.gz,True,-4594423.0,609416.2,-5203839.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2558_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2558_aseg.nii.gz,True,-4732537.5,484601.66,-5217139.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2559_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2559_aseg.nii.gz,True,-4613018.5,599651.7,-5212670.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2561_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2561_aseg.nii.gz,True,-4626973.0,587105.2,-5214078.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2562_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2562_aseg.nii.gz,True,-4506966.0,700387.44,-5207353.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2563_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2563_aseg.nii.gz,True,-4739696.0,479983.2,-5219679.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2564_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2564_aseg.nii.gz,True,-4668307.5,543523.06,-5211830.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2565_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2565_aseg.nii.gz,True,-4663440.0,552965.06,-5216405.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2566_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2566_aseg.nii.gz,True,-4713321.5,505194.4,-5218516.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2567_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2567_aseg.nii.gz,True,-4646262.0,564950.06,-5211212.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2568_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2568_aseg.nii.gz,True,-4570291.0,642555.9,-5212847.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2569_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2569_aseg.nii.gz,True,-4716034.5,503235.94,-5219270.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2570_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2570_aseg.nii.gz,True,-4734710.5,485823.6,-5220534.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2571_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2571_aseg.nii.gz,True,-4648528.0,565340.6,-5213868.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2572_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2572_aseg.nii.gz,True,-4696707.0,516897.03,-5213604.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2573_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2573_aseg.nii.gz,True,-4705842.0,513061.94,-5218904.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2574_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2574_aseg.nii.gz,True,-4703721.0,514711.7,-5218432.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2575_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2575_aseg.nii.gz,True,-4693499.0,518667.7,-5212166.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2576_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2576_aseg.nii.gz,True,-4631599.5,582434.5,-5214034.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2577_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2577_aseg.nii.gz,True,-4624126.5,587867.5,-5211994.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2578_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2578_aseg.nii.gz,True,-4716092.5,501823.28,-5217916.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2579_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2579_aseg.nii.gz,True,-4601474.0,609917.06,-5211391.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2580_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2580_aseg.nii.gz,True,-4726041.0,491212.56,-5217253.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2583_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2583_aseg.nii.gz,True,-4542247.5,667045.5,-5209293.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2584_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2584_aseg.nii.gz,True,-4646553.5,569072.7,-5215626.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2585_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2585_aseg.nii.gz,True,-4603518.5,608236.4,-5211755.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2586_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2586_aseg.nii.gz,True,-4702374.5,517072.16,-5219446.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2587_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2587_aseg.nii.gz,True,-4638030.0,569970.7,-5208000.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2588_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2588_aseg.nii.gz,True,-4655022.0,564706.1,-5219728.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2590_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2590_aseg.nii.gz,True,-4517421.5,690903.56,-5208325.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2591_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2591_aseg.nii.gz,True,-4555360.5,642972.06,-5198332.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2592_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2592_aseg.nii.gz,True,-4662166.0,551821.06,-5213987.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2593_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2593_aseg.nii.gz,True,-4597843.0,608998.0,-5206841.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2594_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2594_aseg.nii.gz,True,-4602450.5,611036.44,-5213487.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2595_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2595_aseg.nii.gz,True,-4684225.5,524957.0,-5209182.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2596_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2596_aseg.nii.gz,True,-4727346.0,491036.94,-5218383.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2597_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2597_aseg.nii.gz,True,-4577246.0,630928.5,-5208174.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2598_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2598_aseg.nii.gz,True,-4655543.0,559908.5,-5215451.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2599_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2599_aseg.nii.gz,True,-4744265.0,468578.1,-5212843.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2600_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2600_aseg.nii.gz,True,-4677893.0,535051.75,-5212944.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2601_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2601_aseg.nii.gz,True,-4466864.5,733700.0,-5200564.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2602_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2602_aseg.nii.gz,True,-4580348.5,621724.2,-5202072.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2603_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2603_aseg.nii.gz,True,-4666888.0,549264.75,-5216152.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2604_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2604_aseg.nii.gz,True,-4472226.5,729072.8,-5201299.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2605_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2605_aseg.nii.gz,True,-4577431.0,633449.9,-5210881.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2606_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2606_aseg.nii.gz,True,-4636722.0,580214.0,-5216936.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2607_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2607_aseg.nii.gz,True,-4588284.0,623378.25,-5211662.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2608_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2608_aseg.nii.gz,True,-4536868.0,670598.9,-5207467.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2609_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2609_aseg.nii.gz,True,-4661367.5,554437.4,-5215805.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2610_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2610_aseg.nii.gz,True,-4590273.0,617050.2,-5207323.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2612_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2612_aseg.nii.gz,True,-4736895.5,479682.62,-5216578.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2613_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2613_aseg.nii.gz,True,-4630713.0,584421.8,-5215135.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2615_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2615_aseg.nii.gz,True,-4649610.0,567479.94,-5217090.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2616_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2616_aseg.nii.gz,True,-4612066.0,590529.75,-5202595.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2617_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2617_aseg.nii.gz,True,-4341627.5,860267.06,-5201894.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2618_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2618_aseg.nii.gz,True,-4480091.0,727587.56,-5207678.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2619_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2619_aseg.nii.gz,True,-4600358.5,609684.9,-5210043.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2620_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2620_aseg.nii.gz,True,-4766162.0,450320.53,-5216482.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2621_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2621_aseg.nii.gz,True,-4649119.0,565003.5,-5214122.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2623_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2623_aseg.nii.gz,True,-4376780.5,824061.8,-5200842.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2624_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2624_aseg.nii.gz,True,-4556065.5,654532.56,-5210598.0
/data/SharedData/segmentation/freesurfer_asegs/pac_2625_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2625_aseg.nii.gz,True,-4637296.5,574265.1,-5211561.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2626_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2626_aseg.nii.gz,True,-4720149.5,492642.2,-5212791.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2627_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2627_aseg.nii.gz,True,-4696178.0,519856.56,-5216034.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2628_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2628_aseg.nii.gz,True,-4674950.0,538945.6,-5213895.5
/data/SharedData/segmentation/freesurfer_asegs/pac_2629_orig.nii.gz,/data/SharedData/segmentation/freesurfer_asegs/pac_2629_aseg.nii.gz,True,-4589858.0,620463.44,-5210321.5
